,datetime,open,high,low,close,volume,volumeCcy
290,2022-02-23 14:15:00,2717.4,2730.6,2717.4,2727.1,5627.939015,15338188.330442
291,2022-02-23 14:00:00,2730.66,2734,2716,2717.3,4213.578584,11481316.071989
292,2022-02-23 13:45:00,2733.59,2735.46,2726.93,2731.29,4200.119544,11472515.874406
293,2022-02-23 13:30:00,2736.39,2736.39,2729.13,2733.88,4118.465776,11251949.385008
294,2022-02-23 13:15:00,2748.5,2750.19,2731.91,2736.16,5080.805225,13917767.406748
295,2022-02-23 13:00:00,2740.26,2752.5,2735.7,2748.45,3529.978672,9683680.865488
296,2022-02-23 12:45:00,2744.1,2749,2735.41,2741.8,8803.164441,24142679.517605
297,2022-02-23 12:30:00,2728,2744.67,2725.01,2743.89,8853.619922,24224347.501143
298,2022-02-23 12:15:00,2721.44,2731.59,2720.81,2727.81,5271.308429,14376785.29599
299,2022-02-23 12:00:00,2719.63,2726.24,2717,2721.75,6948.197093,18903479.086393
